premise,conclusion,control,item,category,blankpredicate,item_word,category_word,predicate_id,argument_id,score,conclusion_only,control_score,shuffled_diff,shuffled_diff_sd,params,model
Orioles have feps.,All birds have feps.,All vegetables have feps.,oriole,bird,have,Orioles,birds,6,2,-3.7882423400878906,-43.53564453125,-9.414961814880371,2.8159632682800293,1.3573341369628906,124697433,roberta-base
Orioles have blickets.,All birds have blickets.,All vegetables have blickets.,oriole,bird,have,Orioles,birds,6,3,-6.644283294677734,-37.171372413635254,-13.067545890808105,-0.43125954270362854,0.9960479140281677,124697433,roberta-base
Orioles have jabberwocks.,All birds have jabberwocks.,All vegetables have jabberwocks.,oriole,bird,have,Orioles,birds,6,4,-2.564563751220703,-30.255516052246094,-10.868907928466797,2.5188939571380615,1.6025620698928833,124697433,roberta-base
Orioles have toves.,All birds have toves.,All vegetables have toves.,oriole,bird,have,Orioles,birds,6,5,-15.077973365783691,-33.377708435058594,-25.705147743225098,0.17794904112815857,3.301232099533081,124697433,roberta-base
Mockingbirds can dax.,All birds can dax.,All vegetables can dax.,mockingbird,bird,can,Mockingbirds,birds,1,1,-3.1192073822021484,-36.92484712600708,-15.250860214233398,2.063544511795044,1.5294023752212524,124697433,roberta-base
Mockingbirds can wif.,All birds can wif.,All vegetables can wif.,mockingbird,bird,can,Mockingbirds,birds,1,2,-4.9483442306518555,-30.412612915039062,-15.781448364257812,0.3146090507507324,1.1610807180404663,124697433,roberta-base
Mockingbirds can blick.,All birds can blick.,All vegetables can blick.,mockingbird,bird,can,Mockingbirds,birds,1,3,-2.0487060546875,-37.7780237197876,-16.002450942993164,1.8881480693817139,1.9898396730422974,124697433,roberta-base
Mockingbirds can gyre.,All birds can gyre.,All vegetables can gyre.,mockingbird,bird,can,Mockingbirds,birds,1,4,-3.474461555480957,-24.908576011657715,-16.06940269470215,4.348470211029053,3.7874796390533447,124697433,roberta-base
Mockingbirds can gimble.,All birds can gimble.,All vegetables can gimble.,mockingbird,bird,can,Mockingbirds,birds,1,5,-3.5040740966796875,-37.31623935699463,-17.169830322265625,5.207667350769043,0.7254338264465332,124697433,roberta-base
Mockingbirds can be daxed.,All birds can be daxed.,All vegetables can be daxed.,mockingbird,bird,can be,Mockingbirds,birds,2,1,-4.490273475646973,-31.518410682678223,-12.699873924255371,1.4943583011627197,1.575040578842163,124697433,roberta-base
Mockingbirds can be wiffed.,All birds can be wiffed.,All vegetables can be wiffed.,mockingbird,bird,can be,Mockingbirds,birds,2,2,-7.726665496826172,-22.29735565185547,-13.725545883178711,-2.702953338623047,2.2762722969055176,124697433,roberta-base
Mockingbirds can be blicked.,All birds can be blicked.,All vegetables can be blicked.,mockingbird,bird,can be,Mockingbirds,birds,2,3,-6.066799163818359,-38.849653244018555,-14.213586807250977,0.9960542917251587,2.2662341594696045,124697433,roberta-base
Mockingbirds can be gyred.,All birds can be gyred.,All vegetables can be gyred.,mockingbird,bird,can be,Mockingbirds,birds,2,4,-4.257640838623047,-25.91039752960205,-14.290205955505371,1.6988029479980469,1.7772881984710693,124697433,roberta-base
Mockingbirds can be gimbled.,All birds can be gimbled.,All vegetables can be gimbled.,mockingbird,bird,can be,Mockingbirds,birds,2,5,-5.741397857666016,-25.673993587493896,-13.102372169494629,0.33493319153785706,1.7762434482574463,124697433,roberta-base
Mockingbirds are beamish.,All birds are beamish.,All vegetables are beamish.,mockingbird,bird,are,Mockingbirds,birds,3,1,-5.783018112182617,-33.528104305267334,-27.781962394714355,2.0362443923950195,3.567491054534912,124697433,roberta-base
Mockingbirds are slithy.,All birds are slithy.,All vegetables are slithy.,mockingbird,bird,are,Mockingbirds,birds,3,2,-3.8963098526000977,-24.96670627593994,-13.427703857421875,-0.4105455279350281,1.2322245836257935,124697433,roberta-base
Mockingbirds are mimsy.,All birds are mimsy.,All vegetables are mimsy.,mockingbird,bird,are,Mockingbirds,birds,3,3,-2.3708763122558594,-30.336681365966797,-13.80248737335205,6.5514349937438965,6.60243558883667,124697433,roberta-base
Mockingbirds are vorpal.,All birds are vorpal.,All vegetables are vorpal.,mockingbird,bird,are,Mockingbirds,birds,3,4,-4.739396095275879,-16.2237606048584,-12.745558738708496,1.3945534229278564,1.1095588207244873,124697433,roberta-base
Mockingbirds are frabjous.,All birds are frabjous.,All vegetables are frabjous.,mockingbird,bird,are,Mockingbirds,birds,3,5,-2.613187789916992,-39.037137031555176,-12.561375617980957,1.5060958862304688,1.4575669765472412,124697433,roberta-base
Mockingbirds use a wug.,All birds use a wug.,All vegetables use a wug.,mockingbird,bird,use a,Mockingbirds,birds,4,1,-8.3843355178833,-34.478766441345215,-14.591970443725586,1.878720998764038,2.7503602504730225,124697433,roberta-base
Mockingbirds use a fep.,All birds use a fep.,All vegetables use a fep.,mockingbird,bird,use a,Mockingbirds,birds,4,2,-4.375100135803223,-44.85988807678223,-13.862780570983887,3.5573806762695312,3.0773394107818604,124697433,roberta-base
Mockingbirds use a blicket.,All birds use a blicket.,All vegetables use a blicket.,mockingbird,bird,use a,Mockingbirds,birds,4,3,-7.82862663269043,-39.500688552856445,-14.142343521118164,0.6119579076766968,2.5806596279144287,124697433,roberta-base
Mockingbirds use a jabberwock.,All birds use a jabberwock.,All vegetables use a jabberwock.,mockingbird,bird,use a,Mockingbirds,birds,4,4,-8.759904861450195,-28.2882080078125,-14.291930198669434,-0.15464238822460175,2.546173572540283,124697433,roberta-base
Mockingbirds use a tove.,All birds use a tove.,All vegetables use a tove.,mockingbird,bird,use a,Mockingbirds,birds,4,5,-9.48160457611084,-32.366915702819824,-14.017599105834961,3.675577163696289,5.752540588378906,124697433,roberta-base
Mockingbirds love wugs.,All birds love wugs.,All vegetables love wugs.,mockingbird,bird,love,Mockingbirds,birds,5,1,-3.139406204223633,-32.15895080566406,-17.64725112915039,2.2018773555755615,1.0580389499664307,124697433,roberta-base
Mockingbirds love feps.,All birds love feps.,All vegetables love feps.,mockingbird,bird,love,Mockingbirds,birds,5,2,-6.321812629699707,-50.20364856719971,-15.96538257598877,0.4961860775947571,1.8145167827606201,124697433,roberta-base
Mockingbirds love blickets.,All birds love blickets.,All vegetables love blickets.,mockingbird,bird,love,Mockingbirds,birds,5,3,-4.759875297546387,-39.51724624633789,-16.72072982788086,0.6192226409912109,2.62502384185791,124697433,roberta-base
Mockingbirds love jabberwocks.,All birds love jabberwocks.,All vegetables love jabberwocks.,mockingbird,bird,love,Mockingbirds,birds,5,4,-6.067765235900879,-32.70357322692871,-15.343233108520508,-0.9750363230705261,1.4917213916778564,124697433,roberta-base
Mockingbirds love toves.,All birds love toves.,All vegetables love toves.,mockingbird,bird,love,Mockingbirds,birds,5,5,-9.693685531616211,-37.368170738220215,-20.804064750671387,11.606504440307617,9.98629379272461,124697433,roberta-base
Mockingbirds have wugs.,All birds have wugs.,All vegetables have wugs.,mockingbird,bird,have,Mockingbirds,birds,6,1,-1.5652046203613281,-30.69279670715332,-14.586190223693848,2.074091672897339,1.5854445695877075,124697433,roberta-base
Mockingbirds have feps.,All birds have feps.,All vegetables have feps.,mockingbird,bird,have,Mockingbirds,birds,6,2,-1.7395000457763672,-43.53564643859863,-13.111189842224121,3.6622233390808105,2.7242908477783203,124697433,roberta-base
Mockingbirds have blickets.,All birds have blickets.,All vegetables have blickets.,mockingbird,bird,have,Mockingbirds,birds,6,3,-2.1478137969970703,-37.1713752746582,-13.693414688110352,1.205500841140747,1.5929844379425049,124697433,roberta-base
Mockingbirds have jabberwocks.,All birds have jabberwocks.,All vegetables have jabberwocks.,mockingbird,bird,have,Mockingbirds,birds,6,4,-2.348146438598633,-30.25550079345703,-13.544538497924805,1.4910106658935547,1.311135172843933,124697433,roberta-base
Mockingbirds have toves.,All birds have toves.,All vegetables have toves.,mockingbird,bird,have,Mockingbirds,birds,6,5,-3.0983963012695312,-33.37769603729248,-18.908625602722168,10.375158309936523,8.124093055725098,124697433,roberta-base
Redbirds can dax.,All birds can dax.,All vegetables can dax.,redbird,bird,can,Redbirds,birds,1,1,-4.800817489624023,-36.9248309135437,-12.573718070983887,2.2537944316864014,1.5159990787506104,124697433,roberta-base
Redbirds can wif.,All birds can wif.,All vegetables can wif.,redbird,bird,can,Redbirds,birds,1,2,-4.814774513244629,-30.41261577606201,-13.016861915588379,-0.3666048049926758,1.4008933305740356,124697433,roberta-base
Redbirds can blick.,All birds can blick.,All vegetables can blick.,redbird,bird,can,Redbirds,birds,1,3,-4.183597564697266,-37.7780179977417,-13.854323387145996,0.5801205635070801,1.7059704065322876,124697433,roberta-base
Redbirds can gyre.,All birds can gyre.,All vegetables can gyre.,redbird,bird,can,Redbirds,birds,1,4,-3.3725814819335938,-24.908573627471924,-14.05578327178955,5.788987636566162,4.343852519989014,124697433,roberta-base
Redbirds can gimble.,All birds can gimble.,All vegetables can gimble.,redbird,bird,can,Redbirds,birds,1,5,-3.0296173095703125,-37.316256523132324,-14.657269477844238,6.125487804412842,2.354534864425659,124697433,roberta-base
Redbirds can be daxed.,All birds can be daxed.,All vegetables can be daxed.,redbird,bird,can be,Redbirds,birds,2,1,-7.2886247634887695,-31.518424034118652,-11.560482025146484,-0.6651757955551147,1.6213209629058838,124697433,roberta-base
Redbirds can be wiffed.,All birds can be wiffed.,All vegetables can be wiffed.,redbird,bird,can be,Redbirds,birds,2,2,-8.151087760925293,-22.297343254089355,-11.977239608764648,-0.20101137459278107,1.9668703079223633,124697433,roberta-base
Redbirds can be blicked.,All birds can be blicked.,All vegetables can be blicked.,redbird,bird,can be,Redbirds,birds,2,3,-6.519173622131348,-38.849671363830566,-12.565112113952637,1.938887357711792,2.047208547592163,124697433,roberta-base
Redbirds can be gyred.,All birds can be gyred.,All vegetables can be gyred.,redbird,bird,can be,Redbirds,birds,2,4,-6.127918243408203,-25.910396575927734,-11.946234703063965,0.3898736834526062,1.7195916175842285,124697433,roberta-base
Redbirds can be gimbled.,All birds can be gimbled.,All vegetables can be gimbled.,redbird,bird,can be,Redbirds,birds,2,5,-9.010865211486816,-25.673973560333252,-11.73885440826416,-0.7324819564819336,1.781599521636963,124697433,roberta-base
Redbirds are beamish.,All birds are beamish.,All vegetables are beamish.,redbird,bird,are,Redbirds,birds,3,1,-6.812861442565918,-33.52809429168701,-27.672947883605957,4.5164947509765625,5.130969524383545,124697433,roberta-base
Redbirds are slithy.,All birds are slithy.,All vegetables are slithy.,redbird,bird,are,Redbirds,birds,3,2,-5.938636779785156,-24.966721534729004,-11.203524589538574,0.4014450013637543,1.409355878829956,124697433,roberta-base
Redbirds are mimsy.,All birds are mimsy.,All vegetables are mimsy.,redbird,bird,are,Redbirds,birds,3,3,-2.947957992553711,-30.336671829223633,-11.724006652832031,8.903406143188477,7.475731372833252,124697433,roberta-base
Redbirds are vorpal.,All birds are vorpal.,All vegetables are vorpal.,redbird,bird,are,Redbirds,birds,3,4,-6.179745674133301,-16.22377586364746,-11.353558540344238,-0.17491570115089417,0.7829450964927673,124697433,roberta-base
Redbirds are frabjous.,All birds are frabjous.,All vegetables are frabjous.,redbird,bird,are,Redbirds,birds,3,5,-4.94505500793457,-39.0371618270874,-10.888269424438477,0.569826602935791,2.1300251483917236,124697433,roberta-base
Redbirds use a wug.,All birds use a wug.,All vegetables use a wug.,redbird,bird,use a,Redbirds,birds,4,1,-7.607988357543945,-34.47878456115723,-12.901283264160156,2.010932445526123,1.5376113653182983,124697433,roberta-base
Redbirds use a fep.,All birds use a fep.,All vegetables use a fep.,redbird,bird,use a,Redbirds,birds,4,2,-4.859884262084961,-44.85983943939209,-12.175911903381348,3.511431932449341,1.6240516901016235,124697433,roberta-base
Redbirds use a blicket.,All birds use a blicket.,All vegetables use a blicket.,redbird,bird,use a,Redbirds,birds,4,3,-7.171297073364258,-39.50070667266846,-13.83998966217041,3.700371503829956,1.8806588649749756,124697433,roberta-base
Redbirds use a jabberwock.,All birds use a jabberwock.,All vegetables use a jabberwock.,redbird,bird,use a,Redbirds,birds,4,4,-7.218802452087402,-28.28819751739502,-14.60030746459961,2.936275005340576,1.822516918182373,124697433,roberta-base
Redbirds use a tove.,All birds use a tove.,All vegetables use a tove.,redbird,bird,use a,Redbirds,birds,4,5,-8.144949913024902,-32.366859436035156,-12.697235107421875,4.990574359893799,5.053274631500244,124697433,roberta-base
Redbirds love wugs.,All birds love wugs.,All vegetables love wugs.,redbird,bird,love,Redbirds,birds,5,1,-3.4725112915039062,-32.15895080566406,-16.847763061523438,4.263376712799072,0.9448421001434326,124697433,roberta-base
Redbirds love feps.,All birds love feps.,All vegetables love feps.,redbird,bird,love,Redbirds,birds,5,2,-6.081938743591309,-50.20364856719971,-15.745137214660645,7.357331275939941,4.371845722198486,124697433,roberta-base
Redbirds love blickets.,All birds love blickets.,All vegetables love blickets.,redbird,bird,love,Redbirds,birds,5,3,-4.23206901550293,-39.517242431640625,-14.952967643737793,3.6503798961639404,1.704545497894287,124697433,roberta-base
Redbirds love jabberwocks.,All birds love jabberwocks.,All vegetables love jabberwocks.,redbird,bird,love,Redbirds,birds,5,4,-8.185216903686523,-32.70357322692871,-15.187908172607422,1.616058349609375,1.8689062595367432,124697433,roberta-base
Redbirds love toves.,All birds love toves.,All vegetables love toves.,redbird,bird,love,Redbirds,birds,5,5,-8.722350120544434,-37.36817264556885,-15.546646118164062,2.3561718463897705,6.118220806121826,124697433,roberta-base
Redbirds have wugs.,All birds have wugs.,All vegetables have wugs.,redbird,bird,have,Redbirds,birds,6,1,-3.606130599975586,-30.69279670715332,-12.5894775390625,2.1469812393188477,2.5848548412323,124697433,roberta-base
Redbirds have feps.,All birds have feps.,All vegetables have feps.,redbird,bird,have,Redbirds,birds,6,2,-3.857053756713867,-43.53564643859863,-11.316163063049316,1.3125298023223877,2.3636157512664795,124697433,roberta-base
Redbirds have blickets.,All birds have blickets.,All vegetables have blickets.,redbird,bird,have,Redbirds,birds,6,3,-2.4342918395996094,-37.1713752746582,-12.187058448791504,1.4668941497802734,1.3030176162719727,124697433,roberta-base
Redbirds have jabberwocks.,All birds have jabberwocks.,All vegetables have jabberwocks.,redbird,bird,have,Redbirds,birds,6,4,-6.23569393157959,-30.25550079345703,-12.290313720703125,0.4735594689846039,1.6333909034729004,124697433,roberta-base
Redbirds have toves.,All birds have toves.,All vegetables have toves.,redbird,bird,have,Redbirds,birds,6,5,-3.214869499206543,-33.37769603729248,-14.55582046508789,11.705109596252441,7.315169334411621,124697433,roberta-base
Wrens can dax.,All birds can dax.,All vegetables can dax.,wren,bird,can,Wrens,birds,1,1,-5.582759857177734,-36.9248309135437,-12.474092483520508,0.9171698689460754,0.36165985465049744,124697433,roberta-base
Wrens can wif.,All birds can wif.,All vegetables can wif.,wren,bird,can,Wrens,birds,1,2,-4.984294891357422,-30.41261577606201,-12.147217750549316,4.789222240447998,6.460542678833008,124697433,roberta-base
Wrens can blick.,All birds can blick.,All vegetables can blick.,wren,bird,can,Wrens,birds,1,3,-5.360239028930664,-37.778018951416016,-12.033580780029297,0.6422504186630249,0.9930146336555481,124697433,roberta-base
