preamble,stimulus,item,category,feature,score,params,model
Skindiving,is exercise.,skindiving,sport,18,-18.096309661865234,354824192,gpt2-medium
Sailing,is exercise.,sailing,sport,18,-16.46672821044922,354824192,gpt2-medium
Diving,is exercise.,diving,sport,18,-17.635433197021484,354824192,gpt2-medium
Archery,is exercise.,archery,sport,18,-15.944049835205078,354824192,gpt2-medium
Judo,is exercise.,judo,sport,18,-16.72600555419922,354824192,gpt2-medium
Car racing,is exercise.,car racing,sport,18,-19.184303283691406,354824192,gpt2-medium
Ping pong,is exercise.,ping pong,sport,18,-16.593921661376953,354824192,gpt2-medium
Rowing,is exercise.,rowing,sport,18,-15.605880737304688,354824192,gpt2-medium
Fishing,is exercise.,fishing,sport,18,-17.684814453125,354824192,gpt2-medium
Horseback riding,is exercise.,horseback riding,sport,18,-17.87078857421875,354824192,gpt2-medium
Running,is exercise.,running,sport,18,-15.158428192138672,354824192,gpt2-medium
Horse racing,is exercise.,horse racing,sport,18,-19.83977508544922,354824192,gpt2-medium
Hiking,is exercise.,hiking,sport,18,-15.688880920410156,354824192,gpt2-medium
Weight lifting,is exercise.,weight lifting,sport,18,-15.451385498046875,354824192,gpt2-medium
Croquet,is exercise.,croquet,sport,18,-18.778709411621094,354824192,gpt2-medium
Horseshoes,is exercise.,horseshoes,sport,18,-21.43799591064453,354824192,gpt2-medium
Boating,is exercise.,boating,sport,18,-17.691734313964844,354824192,gpt2-medium
Pool,is exercise.,pool,sport,18,-19.950420379638672,354824192,gpt2-medium
Billiards,is exercise.,billiards,sport,18,-16.985214233398438,354824192,gpt2-medium
Hunting,is exercise.,hunting,sport,18,-18.381954193115234,354824192,gpt2-medium
Jump rope,is exercise.,jump rope,sport,18,-18.77468490600586,354824192,gpt2-medium
Camping,is exercise.,camping,sport,18,-18.229248046875,354824192,gpt2-medium
Chess,is exercise.,chess,sport,18,-15.476997375488281,354824192,gpt2-medium
Dancing,is exercise.,dancing,sport,18,-17.47887420654297,354824192,gpt2-medium
Checkers,is exercise.,checkers,sport,18,-21.640159606933594,354824192,gpt2-medium
Cards,is exercise.,cards,sport,18,-22.045238494873047,354824192,gpt2-medium
Sunbathing,is exercise.,sunbathing,sport,18,-16.672866821289062,354824192,gpt2-medium
Pea,is edible.,pea,vegetable,1,-16.159698486328125,354824192,gpt2-medium
Carrot,is edible.,carrot,vegetable,1,-16.073776245117188,354824192,gpt2-medium
Green bean,is edible.,green bean,vegetable,1,-14.914642333984375,354824192,gpt2-medium
String bean,is edible.,string bean,vegetable,1,-13.683704376220703,354824192,gpt2-medium
Spinach,is edible.,spinach,vegetable,1,-14.698486328125,354824192,gpt2-medium
Broccoli,is edible.,broccoli,vegetable,1,-11.2467041015625,354824192,gpt2-medium
Asparagus,is edible.,asparagus,vegetable,1,-11.921859741210938,354824192,gpt2-medium
Corn,is edible.,corn,vegetable,1,-13.255374908447266,354824192,gpt2-medium
Cauliflower,is edible.,cauliflower,vegetable,1,-13.517822265625,354824192,gpt2-medium
Brussels sprouts,are edible.,brussels sprouts,vegetable,1,-10.3890380859375,354824192,gpt2-medium
Squash,is edible.,squash,vegetable,1,-13.537742614746094,354824192,gpt2-medium
Lettuce,is edible.,lettuce,vegetable,1,-13.203777313232422,354824192,gpt2-medium
Celery,is edible.,celery,vegetable,1,-11.787952423095703,354824192,gpt2-medium
Cucumber,is edible.,cucumber,vegetable,1,-12.91900634765625,354824192,gpt2-medium
Beet,is edible.,beet,vegetable,1,-15.628549575805664,354824192,gpt2-medium
Green,is edible.,green,vegetable,1,-17.475250244140625,354824192,gpt2-medium
Tomato,is edible.,tomato,vegetable,1,-15.06655502319336,354824192,gpt2-medium
Lima bean,is edible.,lima bean,vegetable,1,-12.325000762939453,354824192,gpt2-medium
Artichoke,is edible.,artichoke,vegetable,1,-15.157939910888672,354824192,gpt2-medium
Turnip,is edible.,turnip,vegetable,1,-15.322731018066406,354824192,gpt2-medium
Eggplant,is edible.,eggplant,vegetable,1,-13.021903991699219,354824192,gpt2-medium
Romaine,is edible.,romaine,vegetable,1,-19.623241424560547,354824192,gpt2-medium
Green pepper,is edible.,green pepper,vegetable,1,-11.24062728881836,354824192,gpt2-medium
Okra,is edible.,okra,vegetable,1,-11.565185546875,354824192,gpt2-medium
Radish,is edible.,radish,vegetable,1,-12.579170227050781,354824192,gpt2-medium
Onion,is edible.,onion,vegetable,1,-13.810626983642578,354824192,gpt2-medium
Bean,is edible.,bean,vegetable,1,-16.81871795654297,354824192,gpt2-medium
Green onion,is edible.,green onion,vegetable,1,-11.932300567626953,354824192,gpt2-medium
Potato,is edible.,potato,vegetable,1,-14.632720947265625,354824192,gpt2-medium
Parsnip,is edible.,parsnip,vegetable,1,-16.072341918945312,354824192,gpt2-medium
Turnip green,is edible.,turnip green,vegetable,1,-12.052444458007812,354824192,gpt2-medium
Collard,is edible.,collard,vegetable,1,-15.773063659667969,354824192,gpt2-medium
Wax bean,is edible.,wax bean,vegetable,1,-12.610427856445312,354824192,gpt2-medium
Watercress,is edible.,watercress,vegetable,1,-11.517925262451172,354824192,gpt2-medium
Black eyed pea,is edible.,black eyed pea,vegetable,1,-12.511444091796875,354824192,gpt2-medium
Leek,is edible.,leek,vegetable,1,-13.815086364746094,354824192,gpt2-medium
Pepper,is edible.,pepper,vegetable,1,-16.669437408447266,354824192,gpt2-medium
Sweet potato,is edible.,sweet potato,vegetable,1,-12.981842041015625,354824192,gpt2-medium
Yam,is edible.,yam,vegetable,1,-23.869731903076172,354824192,gpt2-medium
Parsley,is edible.,parsley,vegetable,1,-12.54953384399414,354824192,gpt2-medium
Endive,is edible.,endive,vegetable,1,-13.23910903930664,354824192,gpt2-medium
Rutabaga,is edible.,rutabaga,vegetable,1,-16.932872772216797,354824192,gpt2-medium
Mushroom,is edible.,mushroom,vegetable,1,-15.102848052978516,354824192,gpt2-medium
Avocado,is edible.,avocado,vegetable,1,-13.20180892944336,354824192,gpt2-medium
Rhubarb,is edible.,rhubarb,vegetable,1,-11.471366882324219,354824192,gpt2-medium
Kale,is edible.,kale,vegetable,1,-12.231328964233398,354824192,gpt2-medium
Escarole,is edible.,escarole,vegetable,1,-19.03588104248047,354824192,gpt2-medium
Sauerkraut,is edible.,sauerkraut,vegetable,1,-13.038047790527344,354824192,gpt2-medium
Pickle,is edible.,pickle,vegetable,1,-17.25296401977539,354824192,gpt2-medium
Baked bean,is edible.,baked bean,vegetable,1,-18.434955596923828,354824192,gpt2-medium
Pumpkin,is edible.,pumpkin,vegetable,1,-15.418304443359375,354824192,gpt2-medium
Seaweed,is edible.,seaweed,vegetable,1,-11.469985961914062,354824192,gpt2-medium
Garlic,is edible.,garlic,vegetable,1,-12.611091613769531,354824192,gpt2-medium
Dandelion,is edible.,dandelion,vegetable,1,-14.937435150146484,354824192,gpt2-medium
Peanut,is edible.,peanut,vegetable,1,-16.886144638061523,354824192,gpt2-medium
Rice,is edible.,rice,vegetable,1,-13.778091430664062,354824192,gpt2-medium
Pea,is eaten.,pea,vegetable,2,-18.72882843017578,354824192,gpt2-medium
Carrot,is eaten.,carrot,vegetable,2,-19.87012481689453,354824192,gpt2-medium
Green bean,is eaten.,green bean,vegetable,2,-18.610122680664062,354824192,gpt2-medium
String bean,is eaten.,string bean,vegetable,2,-17.36208724975586,354824192,gpt2-medium
Spinach,is eaten.,spinach,vegetable,2,-17.997291564941406,354824192,gpt2-medium
Broccoli,is eaten.,broccoli,vegetable,2,-16.2537841796875,354824192,gpt2-medium
Asparagus,is eaten.,asparagus,vegetable,2,-15.233406066894531,354824192,gpt2-medium
Corn,is eaten.,corn,vegetable,2,-17.67361068725586,354824192,gpt2-medium
Cauliflower,is eaten.,cauliflower,vegetable,2,-17.525123596191406,354824192,gpt2-medium
Brussels sprouts,are eaten.,brussels sprouts,vegetable,2,-13.977729797363281,354824192,gpt2-medium
Squash,is eaten.,squash,vegetable,2,-16.25481414794922,354824192,gpt2-medium
Lettuce,is eaten.,lettuce,vegetable,2,-15.608654022216797,354824192,gpt2-medium
Celery,is eaten.,celery,vegetable,2,-17.029285430908203,354824192,gpt2-medium
Cucumber,is eaten.,cucumber,vegetable,2,-17.6270751953125,354824192,gpt2-medium
Beet,is eaten.,beet,vegetable,2,-20.976091384887695,354824192,gpt2-medium
Green,is eaten.,green,vegetable,2,-20.413345336914062,354824192,gpt2-medium
Tomato,is eaten.,tomato,vegetable,2,-18.17556381225586,354824192,gpt2-medium
Lima bean,is eaten.,lima bean,vegetable,2,-17.04910659790039,354824192,gpt2-medium
Artichoke,is eaten.,artichoke,vegetable,2,-19.228275299072266,354824192,gpt2-medium
Turnip,is eaten.,turnip,vegetable,2,-18.426956176757812,354824192,gpt2-medium
Eggplant,is eaten.,eggplant,vegetable,2,-16.385215759277344,354824192,gpt2-medium
Romaine,is eaten.,romaine,vegetable,2,-19.860530853271484,354824192,gpt2-medium
Green pepper,is eaten.,green pepper,vegetable,2,-16.17758560180664,354824192,gpt2-medium
Okra,is eaten.,okra,vegetable,2,-16.520790100097656,354824192,gpt2-medium
Radish,is eaten.,radish,vegetable,2,-16.80926513671875,354824192,gpt2-medium
Onion,is eaten.,onion,vegetable,2,-17.143451690673828,354824192,gpt2-medium
Bean,is eaten.,bean,vegetable,2,-19.355789184570312,354824192,gpt2-medium
Green onion,is eaten.,green onion,vegetable,2,-16.063526153564453,354824192,gpt2-medium
Potato,is eaten.,potato,vegetable,2,-17.402816772460938,354824192,gpt2-medium
Parsnip,is eaten.,parsnip,vegetable,2,-20.20096206665039,354824192,gpt2-medium
Turnip green,is eaten.,turnip green,vegetable,2,-18.441810607910156,354824192,gpt2-medium
Collard,is eaten.,collard,vegetable,2,-19.553329467773438,354824192,gpt2-medium
Wax bean,is eaten.,wax bean,vegetable,2,-17.320812225341797,354824192,gpt2-medium
Watercress,is eaten.,watercress,vegetable,2,-16.044334411621094,354824192,gpt2-medium
Black eyed pea,is eaten.,black eyed pea,vegetable,2,-17.530502319335938,354824192,gpt2-medium
Leek,is eaten.,leek,vegetable,2,-17.572345733642578,354824192,gpt2-medium
Pepper,is eaten.,pepper,vegetable,2,-18.97162628173828,354824192,gpt2-medium
Sweet potato,is eaten.,sweet potato,vegetable,2,-17.486465454101562,354824192,gpt2-medium
Yam,is eaten.,yam,vegetable,2,-25.718791961669922,354824192,gpt2-medium
Parsley,is eaten.,parsley,vegetable,2,-14.965808868408203,354824192,gpt2-medium
Endive,is eaten.,endive,vegetable,2,-17.43305206298828,354824192,gpt2-medium
Rutabaga,is eaten.,rutabaga,vegetable,2,-20.46314239501953,354824192,gpt2-medium
Mushroom,is eaten.,mushroom,vegetable,2,-18.182048797607422,354824192,gpt2-medium
Avocado,is eaten.,avocado,vegetable,2,-17.19411849975586,354824192,gpt2-medium
Rhubarb,is eaten.,rhubarb,vegetable,2,-16.30501937866211,354824192,gpt2-medium
Kale,is eaten.,kale,vegetable,2,-16.547073364257812,354824192,gpt2-medium
Escarole,is eaten.,escarole,vegetable,2,-21.87106704711914,354824192,gpt2-medium
Sauerkraut,is eaten.,sauerkraut,vegetable,2,-15.827579498291016,354824192,gpt2-medium
Pickle,is eaten.,pickle,vegetable,2,-19.307342529296875,354824192,gpt2-medium
Baked bean,is eaten.,baked bean,vegetable,2,-20.92818832397461,354824192,gpt2-medium
Pumpkin,is eaten.,pumpkin,vegetable,2,-18.069583892822266,354824192,gpt2-medium
Seaweed,is eaten.,seaweed,vegetable,2,-16.139144897460938,354824192,gpt2-medium
Garlic,is eaten.,garlic,vegetable,2,-15.609539031982422,354824192,gpt2-medium
Dandelion,is eaten.,dandelion,vegetable,2,-20.220626831054688,354824192,gpt2-medium
Peanut,is eaten.,peanut,vegetable,2,-21.211910247802734,354824192,gpt2-medium
Rice,is eaten.,rice,vegetable,2,-16.620590209960938,354824192,gpt2-medium
Pea,is a plant.,pea,vegetable,3,-16.686023712158203,354824192,gpt2-medium
Carrot,is a plant.,carrot,vegetable,3,-17.072154998779297,354824192,gpt2-medium
Green bean,is a plant.,green bean,vegetable,3,-15.881736755371094,354824192,gpt2-medium
String bean,is a plant.,string bean,vegetable,3,-14.363540649414062,354824192,gpt2-medium
Spinach,is a plant.,spinach,vegetable,3,-13.068084716796875,354824192,gpt2-medium
Broccoli,is a plant.,broccoli,vegetable,3,-11.288013458251953,354824192,gpt2-medium
Asparagus,is a plant.,asparagus,vegetable,3,-12.760551452636719,354824192,gpt2-medium
Corn,is a plant.,corn,vegetable,3,-14.585071563720703,354824192,gpt2-medium
Cauliflower,is a plant.,cauliflower,vegetable,3,-13.484779357910156,354824192,gpt2-medium
Brussels sprouts,are a plant.,brussels sprouts,vegetable,3,-13.3121337890625,354824192,gpt2-medium
Squash,is a plant.,squash,vegetable,3,-11.626846313476562,354824192,gpt2-medium
Lettuce,is a plant.,lettuce,vegetable,3,-12.457901000976562,354824192,gpt2-medium
Celery,is a plant.,celery,vegetable,3,-11.965442657470703,354824192,gpt2-medium
Cucumber,is a plant.,cucumber,vegetable,3,-13.353591918945312,354824192,gpt2-medium
Beet,is a plant.,beet,vegetable,3,-16.0747127532959,354824192,gpt2-medium
Green,is a plant.,green,vegetable,3,-17.870216369628906,354824192,gpt2-medium
Tomato,is a plant.,tomato,vegetable,3,-13.445999145507812,354824192,gpt2-medium
Lima bean,is a plant.,lima bean,vegetable,3,-15.442325592041016,354824192,gpt2-medium
Artichoke,is a plant.,artichoke,vegetable,3,-15.23177719116211,354824192,gpt2-medium
Turnip,is a plant.,turnip,vegetable,3,-16.953384399414062,354824192,gpt2-medium
Eggplant,is a plant.,eggplant,vegetable,3,-12.359325408935547,354824192,gpt2-medium
Romaine,is a plant.,romaine,vegetable,3,-18.46728515625,354824192,gpt2-medium
Green pepper,is a plant.,green pepper,vegetable,3,-12.744434356689453,354824192,gpt2-medium
Okra,is a plant.,okra,vegetable,3,-13.72708511352539,354824192,gpt2-medium
Radish,is a plant.,radish,vegetable,3,-12.651321411132812,354824192,gpt2-medium
Onion,is a plant.,onion,vegetable,3,-13.689018249511719,354824192,gpt2-medium
Bean,is a plant.,bean,vegetable,3,-16.476547241210938,354824192,gpt2-medium
Green onion,is a plant.,green onion,vegetable,3,-13.478294372558594,354824192,gpt2-medium
Potato,is a plant.,potato,vegetable,3,-14.527946472167969,354824192,gpt2-medium
Parsnip,is a plant.,parsnip,vegetable,3,-15.490276336669922,354824192,gpt2-medium
Turnip green,is a plant.,turnip green,vegetable,3,-15.241744995117188,354824192,gpt2-medium
Collard,is a plant.,collard,vegetable,3,-15.940116882324219,354824192,gpt2-medium
Wax bean,is a plant.,wax bean,vegetable,3,-13.778804779052734,354824192,gpt2-medium
Watercress,is a plant.,watercress,vegetable,3,-11.698089599609375,354824192,gpt2-medium
Black eyed pea,is a plant.,black eyed pea,vegetable,3,-12.718475341796875,354824192,gpt2-medium
Leek,is a plant.,leek,vegetable,3,-14.097393035888672,354824192,gpt2-medium
Pepper,is a plant.,pepper,vegetable,3,-16.287803649902344,354824192,gpt2-medium
Sweet potato,is a plant.,sweet potato,vegetable,3,-14.330894470214844,354824192,gpt2-medium
Yam,is a plant.,yam,vegetable,3,-22.62057113647461,354824192,gpt2-medium
Parsley,is a plant.,parsley,vegetable,3,-11.601604461669922,354824192,gpt2-medium
Endive,is a plant.,endive,vegetable,3,-13.635421752929688,354824192,gpt2-medium
Rutabaga,is a plant.,rutabaga,vegetable,3,-16.14596176147461,354824192,gpt2-medium
Mushroom,is a plant.,mushroom,vegetable,3,-14.677532196044922,354824192,gpt2-medium
Avocado,is a plant.,avocado,vegetable,3,-12.832759857177734,354824192,gpt2-medium
Rhubarb,is a plant.,rhubarb,vegetable,3,-13.36240005493164,354824192,gpt2-medium
Kale,is a plant.,kale,vegetable,3,-12.409431457519531,354824192,gpt2-medium
Escarole,is a plant.,escarole,vegetable,3,-17.030277252197266,354824192,gpt2-medium
Sauerkraut,is a plant.,sauerkraut,vegetable,3,-14.159603118896484,354824192,gpt2-medium
Pickle,is a plant.,pickle,vegetable,3,-17.04092788696289,354824192,gpt2-medium
Baked bean,is a plant.,baked bean,vegetable,3,-19.394046783447266,354824192,gpt2-medium
Pumpkin,is a plant.,pumpkin,vegetable,3,-16.336856842041016,354824192,gpt2-medium
Seaweed,is a plant.,seaweed,vegetable,3,-11.965873718261719,354824192,gpt2-medium
Garlic,is a plant.,garlic,vegetable,3,-11.267154693603516,354824192,gpt2-medium
